"Entity","Year","Code","AV_center","AV_left","AV_right","Bioenergy (% electricity)","Coal (% electricity)","Gas (% electricity)","gdp_2021_milUSD","gdp_percapita_USD","gov_cent1","gov_left1","gov_party","gov_right1","HDI_2021","Hydro (% electricity)","land_area_sqkm","latitude","longitude","Low-carbon electricity (% electricity)","Nuclear (% electricity)","Oil (% electricity)","Other renewables excluding bioenergy (% electricity)","PolAV","population","Renewables (% electricity)","Solar (% electricity)","Wind (% electricity)","Annual CO₂ emissions","Greenhouse gas (GHG) emission intensity"
"Italy",1990,"ITA",21.5,31.24,27.83,0.02345766,15.03636,18.630074,NA,NA,56.67,36.67,"3,00",6.67,NA,14.839315,NA,NA,NA,16.373446,0,49.960125,1.5106733,"",NA,16.373446,0,0,439549820,562
"Italy",1991,"ITA",21.5,31.24,27.83,0.050359383,13.047659,16.63691,NA,NA,54.32,39.01,"3,00",6.67,NA,19.338003,NA,NA,NA,20.84421,0,49.47123,1.455844,"",NA,20.84421,0,0,439094100,536
"Italy",1992,"ITA",21.5,31.24,27.83,0.044970095,9.605612,15.95539,NA,NA,43.77,37.25,"3,00",7.19,NA,18.97738,NA,NA,NA,20.582811,0,53.856186,1.5559653,"",NA,20.582811,0.00449701,0,439315300,525
"Italy",1993,"ITA",21.5,31.24,27.83,0.054697115,7.593783,18.21414,NA,NA,30.28,27.66,"3,00",5.27,NA,18.879622,NA,NA,NA,20.611694,0,53.580383,1.6728201,"",NA,20.611694,0.004558093,0,431604830,518
"Italy",1994,"ITA",21.5,31.24,27.83,0.06565989,8.693369,17.859488,NA,NA,19.84,8.48,"2,00",48.66,NA,19.549135,NA,NA,NA,21.120598,0,52.32655,1.4970453,"",NA,21.120598,0.0043773255,0.0043773255,425796800,512
"Italy",1995,"ITA",21.5,31.24,27.83,0.09282701,10.177216,19.831224,NA,NA,0.67,0,"1,00",3.2,NA,15.940928,NA,NA,NA,17.493671,0,52.49789,1.4514768,"",NA,17.493671,0.004219409,0.004219409,449826100,541
"Italy",1996,"ITA",21.5,31.24,27.83,0.15896256,9.236561,20.995607,NA,NA,23.84,29.79,"3,00",0,NA,17.586279,NA,NA,NA,19.334867,0,50.432964,1.5728927,"",NA,19.334867,0.0041832253,0.012549676,444029380,521
"Italy",1997,"ITA",21.5,31.24,27.83,0.22781824,8.343842,24.933893,NA,NA,36.36,50,"3,00",0,NA,16.923641,NA,NA,NA,18.790936,0,47.931328,1.5865912,"",NA,18.790936,0.004068183,0.048818193,449754140,512
"Italy",1998,"ITA",21.5,31.24,27.83,0.31629306,9.215989,28.023563,NA,NA,37.8,49.67,"3,00",0,NA,16.296999,NA,NA,NA,18.376627,0,44.383823,1.6644922,"",NA,18.376627,0.007907326,0.090934254,461945950,513
"Italy",1999,"ITA",21.5,31.24,27.83,0.43696827,9.20727,33.634956,NA,NA,44.11,48.46,"3,00",0,NA,17.54447,NA,NA,NA,19.84532,0,37.31245,1.7014694,"",NA,19.84532,0.007733952,0.15467903,466424930,495
"Italy",2000,"ITA",21.5,31.24,27.83,0.51644063,9.764072,37.659298,NA,NA,27.12,57.94,"4,00",0,NA,16.42207,NA,NA,NA,18.900242,0,33.676388,1.7462381,"",NA,18.900242,0.0074308007,0.20806243,470487170,397
"Italy",2001,"ITA",21.5,31.24,27.83,0.6750775,11.705032,38.43515,NA,NA,15.91,24.51,"2,00",40.24,NA,17.267965,NA,NA,NA,20.049433,0,29.81039,1.6637157,"",NA,20.049433,0.007377896,0.43529585,470568100,385
"Italy",2002,"ITA",21.5,31.24,27.83,0.9791877,12.808931,35.91921,NA,NA,8,0,"1,00",72,NA,14.27952,NA,NA,NA,17.455557,0,33.816303,1.6837692,"",NA,17.455557,0.0072264774,0.5058534,477998980,408
"Italy",2003,"ITA",21.5,31.24,27.83,1.1808816,13.599412,41.10309,NA,NA,8,0,"1,00",72,NA,12.849533,NA,NA,NA,16.420212,0,28.877285,1.8711892,"",NA,16.420212,0.0070081996,0.5115986,495961630,445
"Italy",2004,"ITA",21.5,31.24,27.83,1.4313333,15.439406,44.03894,NA,NA,8,0,"1,00",76,NA,14.360819,NA,NA,NA,18.274939,0,22.246717,1.8451312,"",NA,18.274939,0.010175356,0.62748027,501563230,414
"Italy",2005,"ITA",21.5,31.24,27.83,1.5791966,14.747058,50.497093,NA,NA,7.2,0,"1,00",78.39,NA,12.197349,NA,NA,NA,16.376978,0,18.378872,1.7989991,"",NA,16.376978,0.010144731,0.79128903,502255420,397
"Italy",2006,"ITA",21.5,31.24,27.83,1.6662861,14.416147,51.56683,NA,NA,5.03,53.44,"3,00",29.15,NA,12.061826,NA,NA,NA,16.512863,0,17.504156,1.8032411,"",NA,16.512863,0.013043336,0.9684677,496846750,388
"Italy",2007,"ITA",21.5,31.24,27.83,1.712184,14.358257,56.218876,NA,NA,3.7,85.19,"4,00",0,NA,10.683247,NA,NA,NA,15.533349,0,13.889523,1.8130921,"",NA,15.533349,0.01302041,1.3118064,490566270,380
"Italy",2008,"ITA",21.5,31.24,27.83,1.9104,13.7824,55.2864,NA,NA,4.25,29.79,"2,00",62.07,NA,13.3184,NA,NA,NA,18.6112,0,12.32,1.7664,"",NA,18.6112,0.0608,1.5552,478868670,370
"Italy",2009,"ITA",21.5,31.24,27.83,2.6288338,13.818765,51.241398,NA,NA,1.58,0,"1,00",98.42,NA,17.08742,NA,NA,NA,24.083735,0,10.856111,1.8568747,"",NA,24.083735,0.23645595,2.27415,424694430,352
"Italy",2010,"ITA",21.5,31.24,27.83,3.168742,13.336243,51.294014,NA,NA,0,0,"1,00",100,NA,17.159544,NA,NA,NA,25.84002,0,9.529723,1.8059145,"",NA,25.84002,0.64113325,3.064684,436117440,337
"Italy",2011,"ITA",21.5,31.24,27.83,3.6131315,14.922934,48.241814,NA,NA,0,0,"1,00",87.95,NA,15.286582,NA,NA,NA,27.67732,0,9.157937,1.8849671,"",NA,27.67732,3.6031227,3.2895174,424256260,326
"Italy",2012,"ITA",21.5,31.24,27.83,4.212763,16.574472,43.557743,NA,NA,0,0,"1,00",0,NA,14.122369,NA,NA,NA,31.104963,0,8.762816,1.885456,"",NA,31.104963,6.3613057,4.5230703,403696900,310
"Italy",2013,"ITA",21.5,31.24,27.83,5.949768,15.710453,37.93848,NA,NA,5.95,30.88,"3,00",21.84,NA,18.382277,NA,NA,NA,39.014874,0,7.3361897,1.9716445,"",NA,39.014874,7.5208135,5.1903715,369679700,271
"Italy",2014,"ITA",21.5,31.24,27.83,6.7474046,15.661044,33.75865,NA,NA,23.82,62.12,"4,00",7.03,NA,21.103662,NA,NA,NA,43.497692,0,7.0826125,2.1337948,"",NA,43.497692,8.041378,5.471453,349390340,256
"Italy",2015,"ITA",21.5,31.24,27.83,6.9015837,15.376401,39.466095,NA,NA,24.54,68.99,"4,00",0.58,NA,16.20929,NA,NA,NA,38.757786,0,6.399715,2.1996796,"",NA,38.757786,8.1651535,5.2820783,361163170,282
"Italy",2016,"ITA",21.5,31.24,27.83,6.7896934,12.399025,43.931057,NA,NA,20.12,73.5,"4,00",0,NA,14.773676,NA,NA,NA,37.607937,0,6.0619774,2.1901114,"",NA,37.607937,7.694986,6.1594706,358182560,262
"Italy",2017,"ITA",21.5,31.24,27.83,6.6034846,11.123991,47.850548,NA,NA,18.8,70.67,"4,00",0,NA,12.34105,NA,NA,NA,35.41745,0,5.608019,2.1136606,"",NA,35.41745,8.311459,6.0477962,352735400,263
"Italy",2018,"ITA",21.5,31.24,27.83,6.6599393,9.906399,44.733635,NA,NA,31.22,30.48,"3,00",15.43,NA,16.976929,NA,NA,NA,39.810013,0,5.549949,2.1260307,"",NA,39.810013,7.881276,6.165837,349005020,247
"Italy",2019,"ITA",21.5,31.24,27.83,6.7101417,6.4664493,48.635662,NA,NA,63.92,12.18,"2,00",23.9,NA,15.898404,NA,NA,NA,39.756306,0,5.141582,2.0834048,"",NA,39.756306,8.131114,6.933242,339233200,232
"Italy",2020,"ITA",21.5,31.24,27.83,7.0557775,4.811738,48.081417,NA,NA,41.67,41.67,"3,00",0,NA,17.10001,NA,NA,NA,42.039772,0,5.0670695,2.1685185,"",NA,42.039772,8.968965,6.7465024,302278600,215
"Italy",2021,"ITA",21.5,31.24,27.83,6.65526,4.895422,50.284573,2107702.84,35657.5,NA,NA,"",NA,895,15.849016,97825,41.87194,12.56738,40.619434,0,4.2005653,2.0636194,"2,48",59030133,40.619434,8.743321,7.3082156,328687330,234
"Italy",2022,"ITA",21.5,31.24,27.83,6.5911207,7.5987954,50.684933,NA,NA,NA,NA,"",NA,NA,10.736571,NA,NA,NA,36.43764,0,5.2786345,2.0261064,"",NA,36.43764,9.944058,7.139784,NA,NA
"Latvia",1990,"LVA",23.17,5.47,69.06,0,0,26.015038,NA,NA,NA,NA,"",NA,NA,67.669174,NA,NA,NA,67.669174,0,6.315789,0,"",NA,67.669174,0,0,19661396,301
"Latvia",1991,"LVA",23.17,5.47,69.06,0,0,32.035397,NA,NA,NA,NA,"",NA,NA,58.053097,NA,NA,NA,58.053097,0,9.911504,0,"",NA,58.053097,0,0,17919402,248
"Latvia",1992,"LVA",23.17,5.47,69.06,0,0,29.947918,NA,NA,NA,NA,"",NA,NA,65.625,NA,NA,NA,65.625,0,4.4270835,0,"",NA,65.625,0,0,14193356,273
"Latvia",1993,"LVA",23.17,5.47,69.06,0,0,14.249364,NA,NA,0,20,"2,00",80,NA,73.28244,NA,NA,NA,73.28244,0,12.468193,0,"",NA,73.28244,0,0,11921497,215
"Latvia",1994,"LVA",23.17,5.47,69.06,0,0,6.9819818,NA,NA,0,16.2,"2,00",75.35,NA,74.549545,NA,NA,NA,74.549545,0,18.468468,0,"",NA,74.549545,0,0,10370008,164
"Latvia",1995,"LVA",23.17,5.47,69.06,0,0,13.283207,NA,NA,0.19,7.87,"2,00",64.04,NA,73.68421,NA,NA,NA,73.68421,0,13.032581,0,"",NA,73.68421,0,0,9133782,108
"Latvia",1996,"LVA",23.17,5.47,69.06,0,0,16.666668,NA,NA,6.25,31.25,"2,00",56.25,NA,59.615387,NA,NA,NA,59.615387,0,23.717949,0,"",NA,59.615387,0,0,9211501,175
"Latvia",1997,"LVA",23.17,5.47,69.06,0,0,27.716185,NA,NA,14.41,25.28,"2,00",54.52,NA,65.410194,NA,NA,NA,65.410194,0,6.873614,0,"",NA,65.410194,0,0,8679764,115
"Latvia",1998,"LVA",23.17,5.47,69.06,0,0,18.620691,NA,NA,25.25,8.91,"2,00",65.84,NA,74.482765,NA,NA,NA,74.482765,0,6.8965516,0,"",NA,74.482765,0,0,8305878.5,96
"Latvia",1999,"LVA",23.17,5.47,69.06,0,0,23.114355,NA,NA,0,10.12,"2,00",89.88,NA,67.15328,NA,NA,NA,67.15328,0,9.73236,0,"",NA,67.15328,0,0,7717713,157
"Latvia",2000,"LVA",23.17,5.47,69.06,0,0,27.294687,NA,NA,0,8.82,"2,00",91.18,NA,68.115944,NA,NA,NA,68.115944,0,4.589372,0,"",NA,68.115944,0,0,7081469,113
"Latvia",2001,"LVA",23.17,5.47,69.06,0,0,30.444965,NA,NA,0,13.33,"2,00",86.67,NA,66.276344,NA,NA,NA,66.276344,0,3.2786884,0,"",NA,66.276344,0,0,7496323,110
"Latvia",2002,"LVA",23.17,5.47,69.06,0.25188917,0,32.997482,NA,NA,6.07,11.25,"2,00",82.68,NA,61.964737,NA,NA,NA,62.468513,0,4.534005,0,"",NA,62.468513,0,0.25188917,7520245,120
"Latvia",2003,"LVA",23.17,5.47,69.06,0.50377834,0,38.539043,NA,NA,38.89,0,"1,00",61.11,NA,57.17884,NA,NA,NA,58.942062,0,2.5188916,0,"",NA,58.942062,0,1.2594458,7725858,126
"Latvia",2004,"LVA",23.17,5.47,69.06,0.85287845,0,30.490404,NA,NA,54.71,0,"1,00",37.16,NA,66.3113,NA,NA,NA,68.23028,0,1.2793177,0,"",NA,68.23028,0,1.0660981,7730934,89
"Latvia",2005,"LVA",23.17,5.47,69.06,0.8130081,0,30.284552,NA,NA,33.33,0,"1,00",66.67,NA,67.68292,NA,NA,NA,69.51219,0,0.20325203,0,"",NA,69.51219,0,1.0162601,7810471,84
"Latvia",2006,"LVA",23.17,5.47,69.06,0.8179959,0,42.944782,NA,NA,45.57,0,"1,00",54.43,NA,55.214725,NA,NA,NA,57.055218,0,0,0,"",NA,57.055218,0,1.0224949,8309829,107
"Latvia",2007,"LVA",23.17,5.47,69.06,0.8403361,0,40.336132,NA,NA,49.91,0,"1,00",50.09,NA,57.35294,NA,NA,NA,59.243694,0,0.42016804,0,"",NA,59.243694,0,1.0504202,8637101,100
"Latvia",2008,"LVA",23.17,5.47,69.06,0.7590133,0,39.089184,NA,NA,47.37,0,"1,00",52.63,NA,59.013283,NA,NA,NA,60.910816,0,0,0,"",NA,60.910816,0,1.1385199,8197894,109
"Latvia",2009,"LVA",23.17,5.47,69.06,0.89766604,0,36.086174,NA,NA,30.64,0,"1,00",69.36,NA,62.11849,NA,NA,NA,63.913822,0,0,0,"",NA,63.913822,0,0.89766604,7456006,96
"Latvia",2010,"LVA",23.17,5.47,69.06,1.0558069,0,45.098038,NA,NA,33.42,0,"1,00",58.4,NA,53.092007,NA,NA,NA,54.90196,0,0,0,"",NA,54.90196,0,0.7541478,8554094,119
"Latvia",2011,"LVA",23.17,5.47,69.06,1.9704432,0,49.425285,NA,NA,34.87,0,"1,00",65.13,NA,47.45484,NA,NA,NA,50.57471,0,0,0,"",NA,50.57471,0,1.1494253,7810795,129
"Latvia",2012,"LVA",23.17,5.47,69.06,4.700162,0,33.38736,NA,NA,0,0,"1,00",100,NA,60.129658,NA,NA,NA,66.61264,0,0,0,"",NA,66.61264,0,1.7828201,7519410,89
"Latvia",2013,"LVA",23.17,5.47,69.06,8.064516,0,43.064518,NA,NA,0,0,"1,00",100,NA,46.935486,NA,NA,NA,56.935486,0,0,0,"",NA,56.935486,0,1.9354839,7368437,126
"Latvia",2014,"LVA",23.17,5.47,69.06,13.03502,0,45.52529,NA,NA,22.96,0,"1,00",77.04,NA,38.715954,NA,NA,NA,54.47471,0,0,0,"",NA,54.47471,0,2.7237356,7171961,126
"Latvia",2015,"LVA",23.17,5.47,69.06,13.898917,0,49.819496,NA,NA,36.15,0,"1,00",63.85,NA,33.57401,NA,NA,NA,50.180508,0,0,0,"",NA,50.180508,0,2.7075815,7262099,146
"Latvia",2016,"LVA",23.17,5.47,69.06,12.772586,0,45.79439,NA,NA,42.36,0,"1,00",57.64,NA,39.4081,NA,NA,NA,54.20561,0,0,0,"",NA,54.20561,0,2.0249221,7210325,115
"Latvia",2017,"LVA",23.17,5.47,69.06,12.350597,0,27.49004,NA,NA,42.74,0,"1,00",57.26,NA,58.167328,NA,NA,NA,72.50996,0,0,0,"",NA,72.50996,0,1.9920319,7214946,64
"Latvia",2018,"LVA",23.17,5.47,69.06,13.988095,0,47.916668,NA,NA,39.2,0,"1,00",60.8,NA,36.160717,NA,NA,NA,51.934525,0,0.14880952,0,"",NA,51.934525,0,1.7857144,7859363,137
"Latvia",2019,"LVA",23.17,5.47,69.06,14.440993,0,50.46584,NA,NA,22.99,0,"1,00",77.01,NA,32.763973,NA,NA,NA,49.53416,0,0,0,"",NA,49.53416,0,2.3291926,7648673,150
"Latvia",2020,"LVA",23.17,5.47,69.06,15.0349655,0,36.363636,NA,NA,21.43,0,"1,00",78.57,NA,45.454548,NA,NA,NA,63.636368,0,0,0,"",NA,63.636368,0,3.1468532,6994113,102
"Latvia",2021,"LVA",23.17,5.47,69.06,14.700855,0,36.41026,39853.5,21148.2,NA,NA,"",NA,863,46.324787,63290,56.879635,24.603189,63.589745,0,0,0,"1,36",1875757,63.589745,0.17094018,2.3931625,7266214,106
"Latvia",2022,"LVA",23.17,5.47,69.06,13.438735,0,27.865612,NA,NA,NA,NA,"",NA,NA,54.743084,NA,NA,NA,72.13439,0,0,0,"",NA,72.13439,0.19762845,3.7549407,NA,NA
"Lithuania",1990,"LTU",9.85,57.24,25.99,0,0,23.871649,NA,NA,NA,NA,"",NA,NA,1.4456981,NA,NA,NA,61.495064,60.04937,14.633286,0,"",NA,1.4456981,0,0,35767736,183
"Lithuania",1991,"LTU",9.85,57.24,25.99,0,0,21.44562,NA,NA,NA,NA,"",NA,NA,1.1592226,NA,NA,NA,59.120354,57.961132,19.434027,0,"",NA,1.1592226,0,0,37850000,185
"Lithuania",1992,"LTU",9.85,57.24,25.99,0,0,6.7997837,NA,NA,0,100,"5,00",0,NA,1.6729627,NA,NA,NA,80.679985,79.00701,12.520237,0,"",NA,1.6729627,0,0,21201456,109
"Lithuania",1993,"LTU",9.85,57.24,25.99,0,0,1.8691589,NA,NA,0,100,"5,00",0,NA,2.8037384,NA,NA,NA,90.94177,88.13803,7.1890726,0,"",NA,2.8037384,0,0,16353746,85
"Lithuania",1994,"LTU",9.85,57.24,25.99,0,0,3.3915727,NA,NA,0,100,"5,00",0,NA,4.6248717,NA,NA,NA,83.86434,79.23947,12.744091,0,"",NA,4.6248717,0,0,15801144,99
"Lithuania",1995,"LTU",9.85,57.24,25.99,0,0,1.7049667,NA,NA,0,100,"5,00",0,NA,2.7427726,NA,NA,NA,90.363235,87.62046,7.9318023,0,"",NA,2.7427726,0,0,15091554,56
"Lithuania",1996,"LTU",9.85,57.24,25.99,0,0,4.0123453,NA,NA,1.69,90.44,"4,00",7.31,NA,2.037037,NA,NA,NA,88.08642,86.04938,7.901234,0,"",NA,2.037037,0,0,15773444,90
"Lithuania",1997,"LTU",9.85,57.24,25.99,0,0,3.414634,NA,NA,17.65,0,"1,00",76.47,NA,2.0905924,NA,NA,NA,85.85367,83.76306,10.731707,0,"",NA,2.0905924,0,0,15196349,75
"Lithuania",1998,"LTU",9.85,57.24,25.99,0,0,1.6374269,NA,NA,14.31,0,"1,00",68.9,NA,2.4561403,NA,NA,NA,81.69591,79.23976,16.666666,0,"",NA,2.4561403,0,0,16030579,104
"Lithuania",1999,"LTU",9.85,57.24,25.99,0,0,7.6804914,NA,NA,13.93,0,"1,00",59.47,NA,3.1490014,NA,NA,NA,78.87865,75.72964,13.44086,0,"",NA,3.1490014,0,0,13482975,110
"Lithuania",2000,"LTU",9.85,57.24,25.99,0,0,14.687217,NA,NA,19.44,0,"1,00",50,NA,3.0825024,NA,NA,NA,79.41977,76.337265,5.893019,0,"",NA,3.0825024,0,0,11876400,94
"Lithuania",2001,"LTU",9.85,57.24,25.99,0,0,13.156054,NA,NA,42.86,14.09,"2,00",25.34,NA,2.309307,NA,NA,NA,81.80546,79.496155,5.0384884,0,"",NA,2.309307,0,0,12627074,80
"Lithuania",2002,"LTU",9.85,57.24,25.99,0,0,12.303206,NA,NA,42.86,28.57,"3,00",0,NA,2.0408163,NA,NA,NA,84.4898,82.44898,3.2069972,0,"",NA,2.0408163,0,0,12699160,66
"Lithuania",2003,"LTU",9.85,57.24,25.99,0.05359057,0,13.504824,NA,NA,36.97,34.46,"3,00",0,NA,1.7148982,NA,NA,NA,84.72669,82.9582,1.7684888,0,"",NA,1.7684888,0,0,12692601,60
"Lithuania",2004,"LTU",9.85,57.24,25.99,0.053821314,0,14.477933,NA,NA,34.66,42.54,"3,00",0,NA,2.2604952,NA,NA,NA,83.5845,81.27018,1.9375672,0,"",NA,2.3143165,0,0,13287306,63
"Lithuania",2005,"LTU",9.85,57.24,25.99,0.07032349,0,21.237694,NA,NA,14.29,85.71,"4,00",0,NA,3.164557,NA,NA,NA,75.94936,72.714485,2.8129394,0,"",NA,3.2348804,0,0,14117414,98
"Lithuania",2006,"LTU",9.85,57.24,25.99,0.168492,0,20.724516,NA,NA,6.22,87.24,"4,00",6.54,NA,3.36984,NA,NA,NA,76.49537,72.87279,2.780118,0,"",NA,3.622578,0,0.084246,14434081,98
"Lithuania",2007,"LTU",9.85,57.24,25.99,0.37792897,0,18.14059,NA,NA,0,85.71,"4,00",14.29,NA,3.1746032,NA,NA,NA,78.68481,74.300835,3.1746032,0,"",NA,4.383976,0,0.8314437,15824054,82
"Lithuania",2008,"LTU",9.85,57.24,25.99,0.53475934,0,15.508021,NA,NA,10.79,74.69,"4,00",14.52,NA,3.0557678,NA,NA,NA,80.13751,75.55386,4.354469,0,"",NA,4.583652,0,0.9931245,15204230,76
"Lithuania",2009,"LTU",9.85,57.24,25.99,0.69589424,0,14.613778,NA,NA,0,0,"1,00",96.75,NA,2.9227557,NA,NA,NA,80.2366,75.504524,5.149617,0,"",NA,4.732081,0,1.1134307,13043233,78
"Lithuania",2010,"LTU",9.85,57.24,25.99,3.1578948,0,67.1579,NA,NA,0,0,"1,00",93.33,NA,11.368422,NA,NA,NA,19.157894,0,13.684211,0,"",NA,19.157894,0,4.631579,13946613,308
"Lithuania",2011,"LTU",9.85,57.24,25.99,4.010025,0,66.91729,NA,NA,0,0,"1,00",93.33,NA,12.030075,NA,NA,NA,27.81955,0,5.263158,0,"",NA,27.81955,0,11.7794485,14292825,240
"Lithuania",2012,"LTU",9.85,57.24,25.99,5.1162786,0,66.97674,NA,NA,0.36,4.37,"2,00",88.96,NA,9.767442,NA,NA,NA,27.441858,0,5.581395,0,"",NA,27.441858,0,12.55814,14349487,251
"Lithuania",2013,"LTU",9.85,57.24,25.99,9.045226,0,55.778893,NA,NA,6.67,80,"4,00",13.33,NA,13.065327,NA,NA,NA,38.44221,0,5.7788944,0,"",NA,38.44221,1.2562814,15.075377,13355973,184
"Lithuania",2014,"LTU",9.85,57.24,25.99,11.560694,0,50.578033,NA,NA,4.88,81.79,"4,00",13.33,NA,11.560694,NA,NA,NA,43.641617,0,5.780347,0,"",NA,43.641617,2.0231214,18.49711,13108084,178
"Lithuania",2015,"LTU",9.85,57.24,25.99,11.25,0,49.5,NA,NA,0,86.67,"4,00",13.33,NA,8.75,NA,NA,NA,42,0,8.5,0,"",NA,42,1.75,20.25,13319679,185
"Lithuania",2016,"LTU",9.85,57.24,25.99,12.903226,0,29.032257,NA,NA,0,87.36,"4,00",12.64,NA,13.196481,NA,NA,NA,61.583572,0,9.384164,0,"",NA,61.583572,2.0527859,33.431084,13351177,143
"Lithuania",2017,"LTU",9.85,57.24,25.99,14.925374,0,17.91045,NA,NA,0,100,"5,00",0,NA,17.91045,NA,NA,NA,75.52239,0,6.5671644,0,"",NA,75.52239,2.0895524,40.597015,13571834,84
"Lithuania",2018,"LTU",9.85,57.24,25.99,19.636366,0,12,NA,NA,0,100,"5,00",0,NA,15.636364,NA,NA,NA,80,0,8,0,"",NA,80,3.2727273,41.454544,13691349,54
"Lithuania",2019,"LTU",9.85,57.24,25.99,16.878979,0,16.560509,NA,NA,5.37,94.63,"4,00",0,NA,11.146497,NA,NA,NA,78.662415,0,4.77707,0,"",NA,78.662415,2.866242,47.7707,13923306,73
"Lithuania",2020,"LTU",9.85,57.24,25.99,13.0242815,0,37.52759,NA,NA,12.57,81.69,"4,00",5.74,NA,6.6225166,NA,NA,NA,56.73289,0,5.739514,0,"",NA,56.73289,2.869757,34.216335,13653155,164
"Lithuania",2021,"LTU",9.85,57.24,25.99,16.546762,0,29.256594,66445.26,23723.3,NA,NA,"",NA,875,9.11271,62643,55.169438,23.881275,62.829735,0,7.913669,0,"3,24",2805998,62.829735,4.556355,32.613907,13880837,127
"Lithuania",2022,"LTU",9.85,57.24,25.99,15.58753,0,14.628297,NA,NA,NA,NA,"",NA,NA,10.791367,NA,NA,NA,74.820145,0,10.5515585,0,"",NA,74.820145,10.31175,38.129498,NA,NA
"Luxembourg",1990,"LUX",43.06,40.4,16.54,1.6129032,0,4.83871,NA,NA,60,40,"3,00",0,NA,11.290322,NA,NA,NA,12.903226,0,82.258064,0,"",NA,12.903226,0,0,11823353,431
"Luxembourg",1991,"LUX",43.06,40.4,16.54,1.4285715,0,4.285714,NA,NA,60,40,"3,00",0,NA,11.428572,NA,NA,NA,12.857143,0,82.85715,0,"",NA,12.857143,0,0,12443151,462
"Luxembourg",1992,"LUX",43.06,40.4,16.54,1.5151515,0,4.5454545,NA,NA,60,40,"3,00",0,NA,10.60606,NA,NA,NA,12.121212,0,83.33333,0,"",NA,12.121212,0,0,12209723,527
"Luxembourg",1993,"LUX",43.06,40.4,16.54,1.4925373,0,2.9850745,NA,NA,60,40,"3,00",0,NA,10.447761,NA,NA,NA,11.940298,0,85.07462,0,"",NA,11.940298,0,0,12354764,577
"Luxembourg",1994,"LUX",43.06,40.4,16.54,3.3898306,0,8.474577,NA,NA,55.29,44.71,"3,00",0,NA,15.254238,NA,NA,NA,18.644068,0,72.88136,0,"",NA,18.644068,0,0,11542475,438
"Luxembourg",1995,"LUX",43.06,40.4,16.54,4.0816326,0,30.612246,NA,NA,50,50,"3,00",0,NA,18.367346,NA,NA,NA,22.448978,0,46.938774,0,"",NA,22.448978,0,0,9151729,956
"Luxembourg",1996,"LUX",43.06,40.4,16.54,4.4444447,0,42.222225,NA,NA,50,50,"3,00",0,NA,13.333334,NA,NA,NA,17.777779,0,40,0,"",NA,17.777779,0,0,9201614,929
"Luxembourg",1997,"LUX",43.06,40.4,16.54,4.878049,0,43.90244,NA,NA,50,50,"3,00",0,NA,19.512196,NA,NA,NA,24.390242,0,31.707317,0,"",NA,24.390242,0,0,8553970,494
"Luxembourg",1998,"LUX",43.06,40.4,16.54,5.4054055,0,51.35135,NA,NA,50,50,"3,00",0,NA,32.43243,NA,NA,NA,40.540543,0,8.108108,0,"",NA,40.540543,0,2.7027028,7675949,345
"Luxembourg",1999,"LUX",43.06,40.4,16.54,5.5555553,0,55.555553,NA,NA,50,34.11,"3,00",15.89,NA,24.999998,NA,NA,NA,36.11111,0,8.333333,0,"",NA,36.11111,0,5.5555553,8127875.5,464
"Luxembourg",2000,"LUX",43.06,40.4,16.54,5,0,52.5,NA,NA,50,0,"1,00",50,NA,30,NA,NA,NA,40,0,7.5,0,"",NA,40,0,5,8709963,92
"Luxembourg",2001,"LUX",43.06,40.4,16.54,3.4482758,0,77.0115,NA,NA,50,0,"1,00",50,NA,13.793103,NA,NA,NA,19.54023,0,3.4482758,0,"",NA,19.54023,0,2.2988505,9207531,163
"Luxembourg",2002,"LUX",43.06,40.4,16.54,1.0714285,0,93.57143,NA,NA,50,0,"1,00",50,NA,3.5714285,NA,NA,NA,5.3571434,0,1.0714285,0,"",NA,5.3571434,0,0.71428573,9983685,273
"Luxembourg",2003,"LUX",43.06,40.4,16.54,1.0752689,0,93.906815,NA,NA,50,0,"1,00",50,NA,2.8673835,NA,NA,NA,5.0179214,0,1.0752689,0,"",NA,5.0179214,0,1.0752689,10459170,245
"Luxembourg",2004,"LUX",43.06,40.4,16.54,1.1869437,0,93.47182,NA,NA,54.21,16.83,"2,00",28.96,NA,2.967359,NA,NA,NA,5.6379824,0,0.89020777,0,"",NA,5.6379824,0.2967359,1.1869437,11829091,266
"Luxembourg",2005,"LUX",43.06,40.4,16.54,1.4925374,0,92.83582,NA,NA,60,40,"3,00",0,NA,2.6865673,NA,NA,NA,6.2686567,0,0.8955224,0,"",NA,6.2686567,0.59701496,1.4925374,12087836,262
"Luxembourg",2006,"LUX",43.06,40.4,16.54,1.6949153,0,91.80791,NA,NA,60,40,"3,00",0,NA,3.1073446,NA,NA,NA,7.062147,0,1.1299435,0,"",NA,7.062147,0.56497175,1.6949153,11920357,263
"Luxembourg",2007,"LUX",43.06,40.4,16.54,1.8808777,0,90.59561,NA,NA,60,40,"3,00",0,NA,3.7617555,NA,NA,NA,8.15047,0,1.2539185,0,"",NA,8.15047,0.62695926,1.8808777,11317780,262
"Luxembourg",2008,"LUX",43.06,40.4,16.54,2.5735295,0,88.2353,NA,NA,60,40,"3,00",0,NA,4.779412,NA,NA,NA,10.294118,0,1.4705882,0,"",NA,10.294118,0.7352941,2.2058823,11184473,235
